	Year	Day	Hour/min	Wind Spd	Wind Dir	Air	Rad	Snow Depth	Wind Max	Rain	WS_60Av	WD_60Av	Air 2	Air 60Av
112	2004	316	1500	13.76	350.8	8.18	1096	2.716	40.87	0.281	13.76	349.3	9.57	8.22
112	2004	316	1600	12.59	338.1	8.8	766	2.729	32.28	0.281	12.59	336.7	8.11	8.43
112	2004	316	1700	11.66	339.8	9.11	445.3	2.722	31.34	1.094	11.66	338.9	8.09	7.56
112	2004	316	1800	12.05	3.601	9.21	290.1	2.721	30.87	1.906	12.05	4.42	6.873	6.596
112	2004	316	1900	12.98	334.9	9.07	153.6	2.715	29.87	3.031	12.98	335.4	6.476	5.859
112	2004	316	2000	16.44	320	8.71	85.7	2.706	33.46	2.938	16.44	319.9	5.941	5.386
112	2004	316	2100	11.68	315.2	8.28	15.23	2.352	31.87	2.5	11.68	316.4	5.673	5.016
112	2004	316	2200	11.42	302.2	7.78	0.15	2.718	29.58	2.156	11.42	302.5	5.541	5.009
112	2004	316	2300	13.1	295.2	7.38	0	2.716	33.46	1.906	13.1	296.4	5.455	4.903
112	2004	317	0	13.95	304.5	7.04	0	2.718	34.46	1.688	13.95	304.7	5.288	4.85
112	2004	317	100	19.02	309.6	6.737	0	2.718	38.63	1.469	19.02	309.9	5.593	5.017
112	2004	317	200	18.71	298.7	6.477	0	2.714	40.28	1.281	18.71	299.4	5.442	4.784
112	2004	317	300	21.43	298.5	6.329	0	2.699	40.98	1.125	21.43	298.7	4.545	4.479
112	2004	317	400	20.63	299.9	6.046	0	2.703	43.87	1	20.63	300.1	4.053	3.423
112	2004	317	500	22.19	314.8	5.807	0	2.715	46.28	0.844	22.19	314.9	3.984	3.333
112	2004	317	600	16.68	317.5	5.576	0.014	2.712	41.45	0.75	16.68	320.6	4.693	3.589
112	2004	317	700	18.42	303.2	5.459	12.47	2.712	44.69	0.656	18.42	303.5	4.256	3.818
112	2004	317	800	15.5	316.7	5.371	50.25	2.709	39.16	0.594	15.5	318.6	4.88	4.16
112	2004	317	900	9.47	307.7	5.455	193.1	2.709	36.34	0.5	9.47	311.8	6.207	4.675
112	2004	317	1000	22.58	305.5	5.695	226.4	2.711	44.87	0.469	22.58	308.6	5.181	4.667
112	2004	317	1100	12.54	304.7	6.293	498.4	2.704	35.52	0.375	12.54	307.5	7.4	5.733
112	2004	317	1200	9.25	326.4	7.42	702	2.686	26.52	0.375	9.25	324.5	7.04	6.888
112	2004	317	1300	13.6	355.6	9.25	1084	2.66	29.87	0.313	13.6	355.9	8.36	7.7
112	2004	317	1400	16.07	359.8	11.13	1088	2.679	34.05	0.281	16.07	358.6	6.784	7.46
112	2004	317	1500	13.88	350.9	12.55	982	2.652	38.04	0.25	13.88	349.8	8.92	7.91
112	2004	317	1600	13.75	342.7	13.5	935	2.651	35.28	0.406	13.75	341.4	9.68	8.17
112	2004	317	1700	14.79	336.7	14.06	783	2.648	33.69	1.5	14.79	336.1	8.97	8.43
112	2004	317	1800	16.27	315.7	13.95	459	2.613	35.46	2.406	16.27	316.9	8.9	7.66
112	2004	317	1900	19.55	279.3	13.11	288.1	2.651	36.87	3.781	19.55	279.5	7.26	6.62
112	2004	317	2000	13.02	337.4	12.1	90.7	2.644	40.69	3.594	13.02	341.8	6.41	5.913
112	2004	317	2100	10.83	297.6	11.12	18.96	2.629	33.34	3.156	10.83	299	6.166	5.24
112	2004	317	2200	9.79	332.2	10.23	0.066	2.634	30.99	2.688	9.79	331	6.809	5.52
112	2004	317	2300	11.52	351.1	9.49	0	2.636	31.16	2.313	11.52	351.1	6.76	6.177
112	2004	318	0	13.62	299.6	8.87	0	2.622	37.87	1.906	13.62	294.6	5.992	5.42
112	2004	318	100	8.92	294.4	8.39	0	2.627	27.7	1.656	8.92	294.9	6.208	5.415
112	2004	318	200	12.07	349.7	7.98	0	2.63	32.16	1.375	12.07	348.5	6.15	5.72
112	2004	318	300	11.18	22	7.69	0	2.618	38.1	1.188	11.18	20.79	6.308	5.283
112	2004	318	400	13.21	328.8	7.54	0	2.605	33.05	1	13.21	329.2	5.963	5.559
112	2004	318	500	15.96	330	7.36	0	2.613	39.57	0.875	15.96	333.4	6.26	5.581
112	2004	318	600	19.13	305.8	7.2	0.082	2.598	50.33	0.75	19.13	307.2	6.343	5.636
112	2004	318	700	20.76	305.8	7.03	9.32	2.598	44.92	0.688	20.76	306.3	6.293	5.768
112	2004	318	800	21.33	308.3	6.953	62.02	2.595	39.46	0.625	21.33	308.7	6.949	6.052
112	2004	318	900	27.44	313	7.08	119.2	2.583	50.75	0.813	27.44	313.2	6.833	6.375
112	2004	318	1000	25.17	310.7	7.21	237.7	2.575	47.86	1.219	25.17	310.6	7.7	6.263
112	2004	318	1100	23.22	322.7	8.21	753	2.576	45.04	1.844	23.22	323.5	8.75	7.49
112	2004	318	1200	23.04	331.1	10.01	848	2.565	51.33	2.563	23.04	333.5	8.74	8.54
112	2004	318	1300	16.72	358.4	11.76	692.8	2.56	48.69	3.188	16.72	353.8	9.4	9.12
112	2004	318	1400	16.97	33.72	12.88	754	2.541	53.1	3.781	16.97	28.82	11.65	9.47
112	2004	318	1500	16.89	342.3	13.43	357.5	2.55	48.98	4.281	16.89	343.5	9.99	9.21
112	2004	318	1600	12.81	334.3	13.34	185.9	2.552	44.92	4.219	12.81	328.6	8.65	8.75
112	2004	318	1700	19.96	314.1	12.82	202	2.53	45.98	4.125	19.96	313.8	8.21	7.61
112	2004	318	1800	25.42	310.4	12.04	121.5	2.528	55.92	3.469	25.42	312.5	8.21	7.25
112	2004	318	1900	20.89	316.3	11.13	70	2.51	59.86	2.875	20.89	319.2	7.53	6.983
112	2004	318	2000	20.25	321	10.47	37.56	2.512	56.39	3.125	20.25	328.5	7.14	6.551
112	2004	318	2100	29.3	310	9.85	5.974	2.505	71.4	4.406	29.3	313.3	7.14	6.545
112	2004	318	2200	29.97	301.5	9.22	0.003	2.507	72.1	5.063	29.97	303.4	6.384	6.066
112	2004	318	2300	21.83	318.8	8.8	0	2.486	55.39	4.438	21.83	325.6	6.048	5.513
112	2004	319	0	30.45	314.9	8.4	0	2.49	69.27	3.844	30.45	319.7	6.862	5.581
112	2004	319	100	19.27	346.2	8.18	0	2.472	48.57	3.813	19.27	352.9	6.21	5.541
112	2004	319	200	19.18	336.2	8.02	0	2.473	59.62	4.719	19.18	337.6	6.264	5.572
112	2004	319	300	20.24	14.64	7.91	0	2.483	47.39	6.469	20.24	12.95	6.459	5.641
112	2004	319	400	18.75	3.394	7.81	0	2.459	50.45	5.531	18.75	4.493	6.37	5.833
112	2004	319	500	17.04	343.2	7.74	0	2.462	45.1	5.625	17.04	341.5	6.434	5.829
112	2004	319	600	23.52	316.9	7.65	0	2.459	46.69	5.688	23.52	318.8	6.628	6.115
112	2004	319	700	21.63	316.9	7.54	1.07	2.433	48.98	5.406	21.63	321.2	6.745	6.175
112	2004	319	800	27.37	309.2	7.46	16.28	2.446	54.8	5.719	27.37	309.9	6.612	6.178
112	2004	319	900	22.85	323.8	7.4	37.91	2.454	52.86	5.938	22.85	324.2	5.959	5.749
112	2004	319	1000	37.11	308.1	7.29	148.8	2.439	82.2	6.344	37.11	313.4	6.357	5.021
112	2004	319	1100	34.72	298.2	7.32	170.4	2.433	80.1	6.75	34.72	299.2	6.228	5.632
112	2004	319	1200	19.18	323.9	7.37	173.5	2.443	48.28	5.375	19.18	328.1	7.65	6.244
112	2004	319	1300	21.91	356.5	7.62	330.9	2.427	60.98	4.25	21.91	354.1	7.87	6.86
112	2004	319	1400	19.59	342.9	7.92	287.3	2.419	49.86	3.531	19.59	345.1	7.74	7.25
112	2004	319	1500	20.13	332.2	8.16	267.5	2.414	49.39	3.063	20.13	332.2	7.98	7.36
112	2004	319	1600	18.6	316.9	8.32	188.8	2.394	46.45	4.063	18.6	315	7.51	7.15
112	2004	319	1700	22.44	338.5	8.43	213.3	2.398	59.68	5.906	22.44	337.6	7.61	7.18
112	2004	319	1800	23.79	1.559	8.44	146	2.353	62.21	6.688	23.79	354.9	7.57	7.13
112	2004	319	1900	16.72	11.42	8.43	101.3	2.378	50.39	6.313	16.72	14.95	7.47	7.12
112	2004	319	2000	16.68	303.6	8.24	41.16	2.371	40.04	6.156	16.68	305.8	7.58	7.04
112	2004	319	2100	16.61	334.7	8.08	8.84	2.396	46.45	4.969	16.61	336.3	7.67	7.3
112	2004	319	2200	23.07	331.2	7.88	0.045	2.35	70.3	4.281	23.07	331.9	7.99	7.42
112	2004	319	2300	19.08	351.8	7.65	0	2.345	44.57	4.313	19.08	350.2	7.8	7.42
112	2004	320	0	15.88	353.1	7.52	0	2.364	53.86	3.813	15.88	353.8	7.28	7.17
112	2004	320	100	10.04	287.5	7.35	0	2.348	31.05	3.344	10.04	287.4	6.968	6.675
112	2004	320	200	12.36	278.6	7.17	0	2.354	35.69	2.906	12.36	280.1	7.24	6.687
112	2004	320	300	15.59	329.3	7.07	0	2.351	47.28	2.563	15.59	319.2	6.914	6.665
112	2004	320	400	11.25	295.5	6.935	0	2.352	37.52	2.438	11.25	299.2	6.992	6.767
112	2004	320	500	10.28	288.7	6.713	0	2.351	36.1	2.406	10.28	288.4	7.16	6.824
112	2004	320	600	10.01	271.5	6.56	0.017	2.362	35.87	2.281	10.01	274.1	6.782	6.292
112	2004	320	700	8.72	267.3	6.401	10.21	2.352	35.28	2.125	8.72	273.3	5.768	5.591
112	2004	320	800	6.192	236.4	6.367	43.72	2.366	25.17	1.844	6.192	239.4	6.36	5.622
112	2004	320	900	9.31	250	6.401	97.2	2.346	27.99	1.5	9.31	241	6.369	5.8
112	2004	320	1000	4.979	263.8	6.612	231.8	2.353	24.7	1.25	4.979	265	8.05	6.453
112	2004	320	1100	7.64	280	7.12	294.2	2.353	27.17	1	7.64	276.2	6.844	6.447
112	2004	320	1200	7.39	325.6	7.61	239.3	2.31	26.46	0.875	7.39	316.7	6.022	5.866
112	2004	320	1300	8.48	346.6	7.92	186	2.319	35.93	0.813	8.48	342.8	5.924	5.467
112	2004	320	1400	9.05	350.8	8.01	122.5	2.313	29.99	1	9.05	349.2	5.398	5.221
112	2004	320	1500	10.31	348.5	7.94	148.8	2.328	35.05	1.875	10.31	351.1	4.057	4.182
112	2004	320	1600	20.75	272.3	7.49	139.3	2.328	51.33	3.719	20.75	275	2.835	2.213
112	2004	320	1700	22.66	282	7.23	360.6	2.343	56.45	5.938	22.66	286.8	2.949	1.719
112	2004	320	1800	20.02	304.6	7.14	310.5	2.337	49.33	5	20.02	308.9	2.57	1.689
112	2004	320	1900	17.47	285.6	6.711	65.11	2.33	51.86	3.5	17.47	285.9	1.469	0.934
112	2004	320	2000	13.06	3.621	6.1	18.14	2.308	45.86	2.531	13.06	4.905	0.708	0.096
112	2004	320	2100	16.03	17.22	5.356	3.308	2.293	49.86	1.938	16.03	12.46	0.132	-0.246
112	2004	320	2200	10.94	14.06	4.778	0.025	2.259	42.45	1.531	10.94	8.26	-0.48	-1.083
112	2004	320	2300	15.04	2.346	4.259	0	2.316	45.51	1.219	15.04	357.8	-0.683	-1.487
112	2004	321	0	13.1	341	3.887	0	2.305	39.57	1.031	13.1	341.9	-0.777	-1.487
112	2004	321	100	17.84	331.1	3.455	0	2.31	60.33	0.875	17.84	327.7	-1.091	-1.716
112	2004	321	200	11.76	337.7	3.122	0.001	2.338	36.1	0.719	11.76	326.5	-1.454	-2.101
112	2004	321	300	19.36	326.3	2.761	0.001	2.262	77	0.625	19.36	321.9	-2.066	-2.624
112	2004	321	400	11.16	350	2.382	0.003	2.29	50.33	0.5	11.16	352.8	-2.342	-3.102
112	2004	321	500	10.29	308.9	2.024	0.001	2.394	32.58	0.438	10.29	321.7	-2.875	-3.448
112	2004	321	600	12.45	327.2	1.755	0.045	2.345	33.99	0.406	12.45	323.9	-2.963	-3.644
112	2004	321	700	13.8	339.8	1.55	7.89	2.257	44.39	0.344	13.8	342.8	-2.878	-3.697
112	2004	321	800	14.4	337.8	1.408	71	-1	41.57	0.281	14.4	337.1	-2.924	-3.579
112	2004	321	900	17.13	345.9	1.322	54.88	-1	38.57	0.25	17.13	345.3	-3.139	-3.769
112	2004	321	1000	17.53	339.6	1.499	261.8	2.356	48.45	0.219	17.53	336.6	-3.048	-3.491
112	2004	321	1100	14.8	357.9	1.544	310	2.329	40.28	0.219	14.8	356.4	-2.413	-3.404
112	2004	321	1200	17.9	341.2	1.694	349.5	2.294	41.1	0.188	17.9	343.1	-2.623	-3.195
112	2004	321	1300	13.41	334.8	1.915	417.7	2.359	35.69	0.156	13.41	333.9	-2.234	-2.933
112	2004	321	1400	16.42	299.3	2.017	294.1	2.479	54.21	0.156	16.42	312.3	-2.472	-3.082
112	2004	321	1500	16.62	337.1	2.218	433.1	2.382	36.63	0.125	16.62	336.5	-2.053	-2.459
112	2004	321	1600	13.6	316.9	2.322	335.2	2.496	34.22	0.125	13.6	319.6	-2.017	-2.638
112	2004	321	1700	9.56	344.8	2.346	159	2.507	36.75	0.125	9.56	344.3	-2.438	-3
112	2004	321	1800	13.69	338.4	2.438	258.8	-1	35.28	0.125	13.69	336.9	-2.489	-2.819
112	2004	321	1900	12.18	327.3	2.4	119	2.525	34.16	0.094	12.18	323.5	-2.932	-3.491
112	2004	321	2000	10.26	348.4	2.325	41.82	2.517	37.69	0.094	10.26	344.4	-2.915	-3.627
112	2004	321	2100	10.35	355.6	2.163	14.85	-1	33.69	0.094	10.35	352.8	-3.009	-3.645
112	2004	321	2200	13.53	4.392	2.03	0.187	2.453	43.51	0.094	13.53	1.344	-3.311	-3.88
112	2004	321	2300	10.52	354.3	1.851	0.003	2.466	32.4	0.094	10.52	351.2	-3.411	-4.16
112	2004	322	0	13	350	1.702	0.004	2.373	35.99	0.063	13	347.2	-3.171	-3.913
112	2004	322	100	19.99	7.12	1.599	0.009	-1	50.63	0.094	19.99	9.55	-3.125	-3.835
112	2004	322	200	17.32	358.3	1.483	0.01	2.444	48.45	0.063	17.32	356.7	-2.997	-3.737
112	2004	322	300	17.84	353.2	1.458	0.008	-1	56.04	0.094	17.84	351.6	-3.057	-3.699
112	2004	322	400	19.97	350.7	1.434	0.011	-1	50.45	0.063	19.97	349.1	-2.934	-3.635
112	2004	322	500	16.33	2.904	1.48	0.009	2.256	41.93	0.063	16.33	358.5	-2.839	-3.425
112	2004	322	600	10.94	1.737	1.468	0.169	-1	37.28	0.063	10.94	359.9	-2.867	-3.383
112	2004	322	700	22.52	317	1.489	21.71	2.621	46.39	0.063	22.52	320.7	-2.615	-3.448
112	2004	322	800	25.65	331.6	1.53	34.83	2.76	47.81	0.063	25.65	333.6	-2.359	-3.038
112	2004	322	900	24.02	316.1	1.592	163.9	2.792	49.28	0.063	24.02	316.7	-1.665	-2.64
112	2004	322	1000	24.51	315.2	1.622	256.9	2.728	48.33	0.063	24.51	317.9	-1.582	-2.372
112	2004	322	1100	28.16	334.6	1.705	258.4	2.764	63.03	0.063	28.16	335	-1.507	-2.046
112	2004	322	1200	26.75	338.3	1.779	215.3	2.775	60.51	0.063	26.75	340.3	-1.152	-1.732
112	2004	322	1300	25.75	344.4	1.841	316.1	2.798	64.92	0.063	25.75	344.2	-0.871	-1.348
112	2004	322	1400	23.97	347.9	1.85	157.3	2.802	109.3	0.063	23.97	346.8	-0.845	-1.296
112	2004	322	1500	23	332	1.862	148.4	2.844	129.1	0.063	23	325.2	-0.184	-0.913
112	2004	322	1600	18.08	313.7	1.883	96.9	2.869	176.9	0.063	18.08	319	-0.245	-0.597
112	2004	322	1700	25.05	319.8	1.874	133.8	2.883	118.8	0.031	25.05	321.4	-0.125	-0.626
112	2004	322	1800	22.73	304.4	1.9	47.24	2.929	53.16	0.031	22.73	296.8	0.013	-0.59
112	2004	322	1900	12.34	342	1.891	27.08	2.951	55.21	0.063	12.34	341.4	0.262	-0.387
112	2004	322	2000	15.8	320	1.891	32.97	2.969	42.1	0.031	15.8	317.6	0.349	-0.199
112	2004	322	2100	16.14	347.6	1.888	15.02	2.969	42.63	0.031	16.14	342	0.299	-0.179
112	2004	322	2200	12.55	314.9	1.858	0.169	2.963	44.87	0.063	12.55	293.8	0.307	-0.183
112	2004	322	2300	14.21	346.7	1.846	0.003	2.966	37.04	0.031	14.21	342.8	0.243	-0.19
112	2004	323	0	11.89	341.9	1.867	0.004	2.957	27.93	0.031	11.89	341.7	0.147	-0.221
112	2004	323	100	13.11	354.7	1.817	0.003	2.948	34.16	0.031	13.11	352.1	-0.019	-0.344
112	2004	323	200	13.79	346.2	1.834	0.003	2.94	32.52	0.031	13.79	344.7	-0.097	-0.522
112	2004	323	300	13.34	357.3	1.825	0.002	2.944	33.34	0.063	13.34	356.5	-0.083	-0.577
112	2004	323	400	10.02	319.7	1.846	0.004	2.937	21.52	0	10.02	319.1	-0.48	-0.775
112	2004	323	500	8.14	249.8	1.855	0.002	2.953	28.4	0.063	8.14	260	-0.751	-1.054
112	2004	323	600	8.45	289.7	1.846	0.282	2.945	23.81	0.031	8.45	287	-1.039	-1.456
112	2004	323	700	6.114	198.9	1.825	16.33	2.938	21.46	0.031	6.114	194.4	-0.922	-1.533
112	2004	323	800	8.53	334	1.825	77.5	2.937	28.34	0.031	8.53	333.7	-0.812	-1.243
112	2004	323	900	18.42	324.3	1.855	181.8	2.931	35.4	0.031	18.42	321.8	-0.404	-0.809
112	2004	323	1000	10.83	343.8	1.888	265.3	2.921	29.75	0.031	10.83	341.2	-0.046	-0.249
112	2004	323	1100	9.46	189.8	1.929	251.5	2.939	25.7	0.031	9.46	198.4	0.314	-0.17
112	2004	323	1200	12.05	338.6	2.012	337.4	2.933	34.05	0.031	12.05	337.6	0.563	0.005
112	2004	323	1300	8.77	357.8	2.066	283.2	2.932	20.17	0.031	8.77	355.5	0.922	0.445
112	2004	323	1400	10.49	349.6	2.149	289.8	2.934	25.87	0	10.49	352.5	0.915	0.533
112	2004	323	1500	14.4	343.5	2.232	333.4	2.939	30.64	0.031	14.4	341.9	0.908	0.538
112	2004	323	1600	12.66	344.7	2.286	234.8	2.929	27.81	0.031	12.66	344.9	0.592	0.623
112	2004	323	1700	13.18	338.8	2.31	180.8	2.933	36.05	0	13.18	340.3	1.28	0.859
112	2004	323	1800	20.62	303	2.352	135.9	2.916	39.46	0	20.62	303	1.816	1.056
112	2004	323	1900	18.7	335.3	2.36	109.5	2.893	40.98	0	18.7	332.9	1.996	1.339
112	2004	323	2000	11.26	345	2.331	46.45	2.899	31.81	0	11.26	341.1	1.942	1.413
112	2004	323	2100	15.04	355.6	2.31	6.92	2.894	32.46	0	15.04	358.3	1.952	1.429
112	2004	323	2200	18.98	325	2.277	0.101	2.884	34.28	0	18.98	326.1	2.154	1.612
112	2004	323	2300	18.47	329.9	2.236	0.002	2.873	36.05	0	18.47	327.7	2.233	1.787
112	2004	324	0	18.56	297.2	2.207	0.003	2.865	32.63	0	18.56	297	2.386	1.914
112	2004	324	100	27.09	304.5	2.165	0.008	2.859	45.16	0	27.09	308.2	2.313	1.88
112	2004	324	200	21.51	318.3	2.141	0.002	2.857	37.16	0	21.51	318.7	2.133	1.776
112	2004	324	300	21.73	289.4	2.12	0.002	2.841	33.93	0	21.73	287.8	2.138	1.653
112	2004	324	400	9.27	292.2	2.099	0	2.85	20.58	0	9.27	294	3.161	2.105
112	2004	324	500	22.99	306.1	2.099	0.002	2.844	34.63	0	22.99	306.1	3.154	3.073
112	2004	324	600	28.06	304.9	2.049	0.261	2.828	42.28	0	28.06	304.7	3.085	3.327
112	2004	324	700	34.27	306.4	2.078	22.76	2.82	44.92	0	34.27	306.3	3.682	3.455
112	2004	324	800	29.37	304.6	2.078	106.8	2.808	48.51	0	29.37	305.1	4.21	3.983
112	2004	324	900	26.45	303.2	2.099	189.1	2.799	40.46	0	26.45	303.5	3.116	3.105
112	2004	324	1000	22.26	336.8	2.099	178	2.776	53.8	0	22.26	337.9	3.348	2.569
112	2004	324	1100	27.42	334.9	2.128	84.9	2.752	49.33	0	27.42	333.7	3.724	3.156
112	2004	324	1200	20.9	318.8	2.149	182.1	2.729	69.91	0	20.9	319.8	4.799	3.816
112	2004	324	1300	25.86	353	2.203	202.9	2.717	66.27	0	25.86	350.3	4.918	4.251
112	2004	324	1400	34.61	341.7	2.265	242.9	2.691	66.62	0	34.61	341	5.201	4.554
112	2004	324	1500	32.68	345.4	2.274	157.1	2.665	71	0	32.68	346.8	5.108	4.66
112	2004	324	1600	36.66	326	2.365	173	2.646	66.86	0	36.66	327.8	5.722	5.3
112	2004	324	1700	18.48	330.4	2.344	31.35	2.642	60.68	0	18.48	332.7	5.279	4.905
112	2004	324	1800	25.13	343.3	2.365	29.77	2.606	63.86	0	25.13	343.8	5.455	4.923
112	2004	324	1900	32.97	343.2	2.424	18.68	2.615	76.7	0.031	32.97	343.7	5.599	5.174
112	2004	324	2000	37.56	340.2	2.495	9.14	2.555	90.6	0.031	37.56	341.2	6.601	5.933
112	2004	324	2100	33.73	352.4	2.62	1.753	2.576	98.9	0	33.73	350.5	7.2	6.612
112	2004	324	2200	36.44	343.2	2.838	0.041	2.503	99.7	0.063	36.44	343.8	7.43	7.12
112	2004	324	2300	41.13	323.7	3.087	0.018	2.454	91.1	0.875	41.13	325.7	7.41	7.11
112	2004	325	0	42.08	324.3	3.375	0.012	2.444	98	4.938	42.08	327.6	7.4	7.13
112	2004	325	100	40.06	323.8	3.63	0.011	2.417	86.7	7.34	40.06	325.2	6.991	7.06
112	2004	325	200	42.2	326.6	3.852	0.008	2.451	80.3	8.22	42.2	327.4	6.915	6.695
112	2004	325	300	39.53	314.8	4.039	0.007	2.415	76.7	7.34	39.53	317.7	6.667	6.547
112	2004	325	400	36.72	331.4	4.193	0.003	2.358	74.9	7.69	36.72	333.1	6.734	6.515
112	2004	325	500	38.78	319.9	4.39	0.004	-1	78.3	7.25	38.78	322.8	6.514	6.374
112	2004	325	600	38.41	332.2	4.521	0.005	2.34	79.3	8.13	38.41	334.4	6.539	6.28
112	2004	325	700	39.57	326.1	4.68	1.222	-1	80.4	9.59	39.57	326.4	6.333	6.278
112	2004	325	800	37.18	315.2	4.817	6.938	-1	77.9	9.16	37.18	316.8	6.126	6
112	2004	325	900	31.37	332.9	4.934	11.69	2.181	72.9	8.94	31.37	331.9	6.067	5.733
112	2004	325	1000	40.24	351.7	5.047	21.71	-1	94.4	8.44	40.24	351.2	5.93	5.603
112	2004	325	1100	35.66	336	5.152	35.98	-1	99.5	7.53	35.66	335.6	5.627	5.511
112	2004	325	1200	29.63	349	5.185	44.24	-1	76.4	6.75	29.63	343.9	3.785	4.253
112	2004	325	1300	19.17	3.705	4.944	51.49	2.296	60.33	6.344	19.17	357	1.638	2.021
112	2004	325	1400	17.55	332	4.462	89.8	-1	52.04	5.438	17.55	329.8	0.527	0.3
112	2004	325	1500	18.69	3.173	4.264	320.6	2.3	66.33	4.188	18.69	355.5	0.803	0.404
112	2004	325	1600	23.3	10.7	4.163	160.5	2.295	61.04	3.156	23.3	7.45	0.852	0.334
112	2004	325	1700	27.85	354.9	3.868	107.5	1.966	65.56	2.375	27.85	354.8	1.048	0.36
112	2004	325	1800	27.77	358.4	3.677	92.3	2.324	74	1.813	27.77	355	1.297	0.743
112	2004	325	1900	11.21	4.39	3.434	52.12	2.33	34.93	1.375	11.21	354.3	0.94	0.482
112	2004	325	2000	13.2	3.877	3.177	29.62	2.27	58.1	1.094	13.2	357.3	0.567	0.143
112	2004	325	2100	17.38	13.4	2.944	7.56	2.303	62.03	0.875	17.38	8.09	0.406	-0.052
112	2004	325	2200	16.53	5.332	2.766	0.134	2.29	50.1	0.719	16.53	2.27	0.28	-0.269
112	2004	325	2300	23.19	2.714	2.578	0.004	2.331	55.39	0.625	23.19	357.8	-0.458	-0.904
112	2004	326	0	14.59	1.412	2.388	0.002	2.279	58.86	0.531	14.59	353.7	-0.779	-1.406
112	2004	326	100	14.74	343.4	2.192	0.002	2.286	43.75	0.469	14.74	345.4	-0.89	-1.464
112	2004	326	200	19.04	1.487	2.034	0.003	2.309	50.22	0.438	19.04	1.303	-0.914	-1.519
112	2004	326	300	12.22	355.5	1.868	0.004	2.319	36.81	0.406	12.22	351.5	-1.03	-1.59
112	2004	326	400	10.3	326.4	1.782	0.003	2.227	36.1	0.375	10.3	331.3	-1.021	-1.609
112	2004	326	500	18.57	320.9	1.707	0.004	2.303	43.1	0.344	18.57	322.9	-0.978	-1.557
112	2004	326	600	15.2	336.9	1.633	0.176	2.253	35.63	0.313	15.2	335.9	-0.953	-1.527
112	2004	326	700	18.41	329.4	1.571	14.99	2.275	41.34	0.281	18.41	330.4	-0.899	-1.558
112	2004	326	800	17.41	336.7	1.592	113.1	2.282	40.63	0.25	17.41	336.9	-0.781	-1.348
112	2004	326	900	12.73	341.5	1.672	181.7	2.273	37.69	0.219	12.73	343.9	-0.435	-1.131
112	2004	326	1000	11.26	355.7	1.805	335	2.299	34.16	0.219	11.26	344.2	0.271	-0.746
112	2004	326	1100	9.76	339.2	1.996	362.8	2.305	29.46	0.219	9.76	333.5	0.067	-0.445
112	2004	326	1200	10.4	359.6	2.25	281.5	2.337	35.99	0.156	10.4	356.2	0.268	-0.364
112	2004	326	1300	9.61	352.2	2.483	269.4	2.322	31.4	0.156	9.61	350.8	0.311	-0.196
112	2004	326	1400	10.31	316.4	2.93	499.9	2.305	35.34	0.156	10.31	315.7	0.389	-0.123
112	2004	326	1500	13.95	334.6	3.279	289.7	2.297	32.4	0.156	13.95	337.2	0.36	-0.086
112	2004	326	1600	12.62	356.5	3.482	282.4	2.35	29.22	0.094	12.62	356.8	0.754	0.048
112	2004	326	1700	18.43	353.3	3.515	182.3	2.34	46.39	0.125	18.43	353.1	0.423	-0.101
112	2004	326	1800	20.87	350	3.448	160.3	2.347	55.68	0.125	20.87	350.7	0.37	-0.244
112	2004	326	1900	19.41	344.8	3.287	95.7	2.341	43.1	0.094	19.41	344.8	0.382	-0.273
112	2004	326	2000	20.87	318.1	3.092	49.58	2.36	47.39	0.094	20.87	317	0.276	-0.318
112	2004	326	2100	19.42	311.2	2.866	9.04	2.356	51.8	0.094	19.42	311.3	-0.382	-0.853
112	2004	326	2200	12.19	319.2	2.625	0.184	2.353	29.52	0.063	12.19	328.2	-0.248	-0.935
112	2004	326	2300	13.81	315.1	2.434	0.001	2.33	38.22	0.094	13.81	319.9	-0.561	-1.113
112	2004	327	0	22.65	309.6	2.276	0.001	2.335	45.34	0.063	22.65	310.5	-0.943	-1.452
112	2004	327	100	28.42	301	2.114	0.001	2.338	44.69	0.063	28.42	301	-0.495	-1.262
112	2004	327	200	20.88	312.7	1.994	0.002	2.351	43.98	0.031	20.88	316.4	-0.459	-1.042
112	2004	327	300	15.65	358.7	1.911	0.002	2.339	35.87	0.063	15.65	358.3	-0.468	-0.93
112	2004	327	400	17.88	333.6	1.857	0.002	2.349	50.8	0.063	17.88	338.5	-0.553	-1.081
112	2004	327	500	13.43	339.7	1.816	0.001	2.343	44.34	0.031	13.43	341	-0.569	-1.075
112	2004	327	600	18.79	325.7	1.774	0.041	2.337	47.28	0.031	18.79	328.9	-0.582	-1.118
112	2004	327	700	17.26	337.6	1.695	4.339	2.336	47.92	0.063	17.26	337.4	-0.819	-1.219
112	2004	327	800	20.51	333	1.658	40.85	2.323	48.28	0.031	20.51	333.5	-0.873	-1.565
112	2004	327	900	23.87	340.3	1.655	114.6	2.341	58.92	0.031	23.87	340.7	-0.658	-1.393
112	2004	327	1000	26.75	338.9	1.696	197.6	2.356	59.98	0	26.75	341.7	-0.695	-1.339
112	2004	327	1100	26.4	332.5	1.808	372.7	2.345	51.51	0.063	26.4	334.5	-0.233	-0.996
112	2004	327	1200	30.28	312.4	1.941	350.9	2.36	61.51	0	30.28	314.1	0.076	-0.783
